Actual_Default,Predicted_Prob,Loan_Amount,Profit_No_Model,Approved_By_Model,Profit_With_Model
0,0.029184512,810000,81000,TRUE,81000
0,0.051406163,360000,36000,TRUE,36000
0,0.170140492,450000,45000,TRUE,45000
0,0.068863885,781920,78192,TRUE,78192
0,0.017271709,2410380,241038,TRUE,241038
0,0.079062695,450000,45000,TRUE,45000
0,0.079436865,900000,90000,TRUE,90000
0,0.028177835,1214100,121410,TRUE,121410
0,0.025212322,1125000,112500,TRUE,112500
0,0.142567348,566055,56605.5,TRUE,56605.5
0,0.084559747,161730,16173,TRUE,16173
0,0.017915724,808650,80865,TRUE,80865
0,0.034928427,225000,22500,TRUE,22500
0,0.084482201,432567,43256.7,TRUE,43256.7
0,0.056568926,694773,69477.3,TRUE,69477.3
0,0.183295674,225000,22500,FALSE,0
0,0.194015536,521280,52128,FALSE,0
0,0.104777149,544491,54449.1,TRUE,54449.1
0,0.027706994,1237684.5,123768.45,TRUE,123768.45
0,0.067907573,351792,35179.2,TRUE,35179.2
0,0.197480215,497520,49752,FALSE,0
0,0.024354574,270000,27000,TRUE,27000
0,0.066085499,463500,46350,TRUE,46350
0,0.174663556,288562.5,28856.25,TRUE,28856.25
0,0.035228932,1048500,104850,TRUE,104850
0,0.139936311,180000,18000,TRUE,18000
0,0.039144839,545040,54504,TRUE,54504
0,0.02639644,270000,27000,TRUE,27000
0,0.177874894,765000,76500,FALSE,0
0,0.032939625,422802,42280.2,TRUE,42280.2
0,0.026205759,271867.5,27186.75,TRUE,27186.75
0,0.04406897,239850,23985,TRUE,23985
0,0.034719181,573408,57340.8,TRUE,57340.8
0,0.033632579,679500,67950,TRUE,67950
0,0.075165282,180000,18000,TRUE,18000
0,0.025047295,333621,33362.1,TRUE,33362.1
0,0.078900937,166810.5,16681.05,TRUE,16681.05
0,0.032732348,270000,27000,TRUE,27000
0,0.088131328,242595,24259.5,TRUE,24259.5
0,0.030471861,161730,16173,TRUE,16173
0,0.050991668,225000,22500,TRUE,22500
0,0.216693834,408865.5,40886.55,FALSE,0
0,0.033826594,450000,45000,TRUE,45000
0,0.029672695,1024740,102474,TRUE,102474
0,0.025216477,1211049,121104.9,TRUE,121104.9
0,0.113006041,76500,7650,TRUE,7650
0,0.064717633,508495.5,50849.55,TRUE,50849.55
0,0.056830485,247500,24750,TRUE,24750
0,0.060866858,468733.5,46873.35,TRUE,46873.35
0,0.025317219,327024,32702.4,TRUE,32702.4
0,0.198939227,405000,40500,FALSE,0
0,0.039426607,2517300,251730,TRUE,251730
0,0.060242503,269550,26955,TRUE,26955
0,0.076859193,948582,94858.2,TRUE,94858.2
0,0.02350238,285723,28572.3,TRUE,28572.3
0,0.137523986,49500,4950,TRUE,4950
0,0.044236381,254700,25470,TRUE,25470
0,0.057044276,319500,31950,TRUE,31950
0,0.033683273,229500,22950,TRUE,22950
0,0.041381502,717003,71700.3,TRUE,71700.3
0,0.259404687,450000,45000,FALSE,0
0,0.033911283,247500,24750,TRUE,24750
0,0.041435868,1288350,128835,TRUE,128835
0,0.03591248,247500,24750,TRUE,24750
0,0.04953733,381528,38152.8,TRUE,38152.8
0,0.019528831,1198548,119854.8,TRUE,119854.8
0,0.162500291,679500,67950,TRUE,67950
0,0.023476616,675000,67500,TRUE,67500
0,0.206250808,544491,54449.1,FALSE,0
0,0.034865475,805536,80553.6,TRUE,80553.6
0,0.292670407,568800,56880,FALSE,0
0,0.016229277,78192,7819.2,TRUE,7819.2
0,0.053835642,808650,80865,TRUE,80865
0,0.07174682,474048,47404.8,TRUE,47404.8
0,0.038588594,381528,38152.8,TRUE,38152.8
0,0.072815443,970380,97038,TRUE,97038
0,0.042997042,202500,20250,TRUE,20250
0,0.08522849,360000,36000,TRUE,36000
0,0.10297688,641173.5,64117.35,TRUE,64117.35
0,0.102191488,545040,54504,TRUE,54504
0,0.0682081,202500,20250,TRUE,20250
0,0.067716725,703728,70372.8,TRUE,70372.8
1,0.165258294,490495.5,-490495.5,TRUE,-490495.5
0,0.045023511,540000,54000,TRUE,54000
0,0.105302201,813195,81319.5,TRUE,81319.5
0,0.045599548,284400,28440,TRUE,28440
0,0.106301101,835605,83560.5,TRUE,83560.5
0,0.048941487,549882,54988.2,TRUE,54988.2
0,0.027256476,814041,81404.1,TRUE,81404.1
0,0.030812451,755190,75519,TRUE,75519
0,0.02013181,202500,20250,TRUE,20250
0,0.02106955,1350000,135000,TRUE,135000
0,0.019372021,2013840,201384,TRUE,201384
0,0.052605334,900000,90000,TRUE,90000
0,0.079882716,178290,17829,TRUE,17829
0,0.187829465,334152,33415.2,FALSE,0
0,0.068484788,814041,81404.1,TRUE,81404.1
0,0.091780991,835380,83538,TRUE,83538
0,0.093223066,629320.5,62932.05,TRUE,62932.05
0,0.049828894,284256,28425.6,TRUE,28425.6
0,0.076296007,647046,64704.6,TRUE,64704.6
0,0.056744242,779688,77968.8,TRUE,77968.8
0,0.027338229,1113840,111384,TRUE,111384
0,0.135428711,239850,23985,TRUE,23985
0,0.025942036,790830,79083,TRUE,79083
0,0.034358031,450000,45000,TRUE,45000
0,0.022479146,776304,77630.4,TRUE,77630.4
0,0.052745014,450000,45000,TRUE,45000
0,0.031595461,320382,32038.2,TRUE,32038.2
0,0.020163303,148500,14850,TRUE,14850
0,0.152875523,180000,18000,TRUE,18000
1,0.111741612,675000,-675000,TRUE,-675000
0,0.306782216,545040,54504,FALSE,0
0,0.039558351,152820,15282,TRUE,15282
0,0.051316491,454500,45450,TRUE,45450
1,0.0308861,538704,-538704,TRUE,-538704
0,0.016370151,254700,25470,TRUE,25470
0,0.019208471,254799,25479.9,TRUE,25479.9
0,0.157194285,355536,35553.6,TRUE,35553.6
0,0.02335516,153504,15350.4,TRUE,15350.4
1,0.03643453,1237500,-1237500,TRUE,-1237500
0,0.190705621,318528,31852.8,FALSE,0
0,0.380995953,353241,35324.1,FALSE,0
0,0.069187579,485901,48590.1,TRUE,48590.1
0,0.038369566,180000,18000,TRUE,18000
0,0.02494313,157500,15750,TRUE,15750
0,0.066691771,152820,15282,TRUE,15282
0,0.055151146,1061599.5,106159.95,TRUE,106159.95
0,0.080472693,270000,27000,TRUE,27000
1,0.156629949,1107000,-1107000,TRUE,-1107000
0,0.016090289,247500,24750,TRUE,24750
0,0.196040133,180000,18000,FALSE,0
1,0.233837198,545040,-545040,FALSE,0
0,0.029309113,781920,78192,TRUE,78192
0,0.022651295,679500,67950,TRUE,67950
0,0.058144374,808650,80865,TRUE,80865
0,0.22314577,450000,45000,FALSE,0
0,0.027486053,536917.5,53691.75,TRUE,53691.75
0,0.172446277,1078200,107820,TRUE,107820
0,0.032691005,343377,34337.7,TRUE,34337.7
0,0.155697184,171000,17100,TRUE,17100
0,0.102150291,373311,37331.1,TRUE,37331.1
0,0.020763605,1724688,172468.8,TRUE,172468.8
0,0.016034639,148707,14870.7,TRUE,14870.7
0,0.028326537,143910,14391,TRUE,14391
0,0.04551197,180000,18000,TRUE,18000
0,0.031997056,879480,87948,TRUE,87948
0,0.091267741,325908,32590.8,TRUE,32590.8
0,0.034935221,888840,88884,TRUE,88884
0,0.087244037,1117917,111791.7,TRUE,111791.7
0,0.095558016,715095,71509.5,TRUE,71509.5
0,0.042528139,1255680,125568,TRUE,125568
0,0.026063851,397881,39788.1,TRUE,39788.1
0,0.031695463,143910,14391,TRUE,14391
0,0.148148445,100512,10051.2,TRUE,10051.2
0,0.135448834,225000,22500,TRUE,22500
0,0.064374037,990000,99000,TRUE,99000
0,0.070851452,630000,63000,TRUE,63000
0,0.119544131,670500,67050,TRUE,67050
0,0.039826904,363190.5,36319.05,TRUE,36319.05
0,0.098351359,1042560,104256,TRUE,104256
0,0.218700538,450000,45000,FALSE,0
0,0.047779019,579195,57919.5,TRUE,57919.5
0,0.137565425,409653,40965.3,TRUE,40965.3
0,0.029410999,604152,60415.2,TRUE,60415.2
0,0.020550765,1494486,149448.6,TRUE,149448.6
0,0.354903561,450000,45000,FALSE,0
0,0.023483593,325908,32590.8,TRUE,32590.8
0,0.133298829,808650,80865,TRUE,80865
0,0.030262595,315000,31500,TRUE,31500
1,0.062696985,436032,-436032,TRUE,-436032
0,0.083207549,254700,25470,TRUE,25470
0,0.10618427,592560,59256,TRUE,59256
0,0.032457519,854896.5,85489.65,TRUE,85489.65
0,0.029722126,562500,56250,TRUE,56250
0,0.02771917,536917.5,53691.75,TRUE,53691.75
0,0.031691532,675000,67500,TRUE,67500
0,0.049831465,194076,19407.6,TRUE,19407.6
0,0.045523653,675000,67500,TRUE,67500
0,0.069866858,1125000,112500,TRUE,112500
0,0.047289695,405000,40500,TRUE,40500
0,0.05845012,285723,28572.3,TRUE,28572.3
1,0.111219591,202500,-202500,TRUE,-202500
0,0.08881625,675000,67500,TRUE,67500
0,0.162955828,180000,18000,TRUE,18000
0,0.055175053,497520,49752,TRUE,49752
0,0.030633675,518562,51856.2,TRUE,51856.2
0,0.034449208,593010,59301,TRUE,59301
0,0.080323399,805536,80553.6,TRUE,80553.6
0,0.026892508,233208,23320.8,TRUE,23320.8
1,0.085427605,545040,-545040,TRUE,-545040
0,0.105188875,450000,45000,TRUE,45000
0,0.163334997,312768,31276.8,TRUE,31276.8
0,0.057942244,640080,64008,TRUE,64008
0,0.120143976,328365,32836.5,TRUE,32836.5
0,0.05139086,900000,90000,TRUE,90000
0,0.102105132,604152,60415.2,TRUE,60415.2
0,0.019817679,225000,22500,TRUE,22500
0,0.026377375,312768,31276.8,TRUE,31276.8
0,0.08203989,808650,80865,TRUE,80865
0,0.057345945,526491,52649.1,TRUE,52649.1
0,0.088552117,900000,90000,TRUE,90000
0,0.048284448,938034,93803.4,TRUE,93803.4
1,0.078200756,1042560,-1042560,TRUE,-1042560
0,0.119463351,454500,45450,TRUE,45450
0,0.090589445,431280,43128,TRUE,43128
0,0.085288561,900000,90000,TRUE,90000
1,0.239387965,497520,-497520,FALSE,0
0,0.101551705,227520,22752,TRUE,22752
0,0.030524988,315000,31500,TRUE,31500
0,0.313284211,640080,64008,FALSE,0
0,0.036661506,1078200,107820,TRUE,107820
0,0.050752214,1293502.5,129350.25,TRUE,129350.25
0,0.294674268,592479,59247.9,FALSE,0
0,0.060326319,785398.5,78539.85,TRUE,78539.85
0,0.040565916,1130112,113011.2,TRUE,113011.2
0,0.027667572,239850,23985,TRUE,23985
0,0.120674531,202500,20250,TRUE,20250
0,0.07133881,285264,28526.4,TRUE,28526.4
0,0.023417293,753840,75384,TRUE,75384
0,0.083798137,167121,16712.1,TRUE,16712.1
0,0.02170728,188685,18868.5,TRUE,18868.5
0,0.09411675,441733.5,44173.35,TRUE,44173.35
0,0.137955474,755190,75519,TRUE,75519
0,0.018881335,1288350,128835,TRUE,128835
0,0.040590595,339948,33994.8,TRUE,33994.8
1,0.21371943,164952,-164952,FALSE,0
0,0.066320192,1431000,143100,TRUE,143100
0,0.063853477,675000,67500,TRUE,67500
0,0.101810157,790830,79083,TRUE,79083
0,0.020875963,513040.5,51304.05,TRUE,51304.05
0,0.093307898,270000,27000,TRUE,27000
0,0.039277558,720000,72000,TRUE,72000
0,0.020504915,1354500,135450,TRUE,135450
0,0.03067614,900000,90000,TRUE,90000
0,0.022490046,135000,13500,TRUE,13500
0,0.033880536,1125000,112500,TRUE,112500
0,0.039882619,545040,54504,TRUE,54504
0,0.022250903,1800000,180000,TRUE,180000
1,0.040268632,679500,-679500,TRUE,-679500
0,0.039442024,441000,44100,TRUE,44100
0,0.12215346,587619,58761.9,TRUE,58761.9
0,0.057341921,490495.5,49049.55,TRUE,49049.55
0,0.045203674,900000,90000,TRUE,90000
0,0.021418696,178290,17829,TRUE,17829
0,0.125215519,403330.5,40333.05,TRUE,40333.05
0,0.067525282,900000,90000,TRUE,90000
0,0.134712529,381528,38152.8,TRUE,38152.8
1,0.20948547,281916,-281916,FALSE,0
0,0.117560768,150948,15094.8,TRUE,15094.8
0,0.356117082,252000,25200,FALSE,0
0,0.176482406,927454.5,92745.45,FALSE,0
0,0.056569916,408780,40878,TRUE,40878
0,0.050896169,225000,22500,TRUE,22500
0,0.071068083,585000,58500,TRUE,58500
0,0.124152401,135000,13500,TRUE,13500
0,0.018218204,172512,17251.2,TRUE,17251.2
1,0.210527439,359725.5,-359725.5,FALSE,0
0,0.023480463,1800000,180000,TRUE,180000
0,0.033838694,536917.5,53691.75,TRUE,53691.75
0,0.025245664,755190,75519,TRUE,75519
0,0.037572118,127350,12735,TRUE,12735
1,0.185925025,900000,-900000,FALSE,0
0,0.041214279,454500,45450,TRUE,45450
0,0.03224007,916470,91647,TRUE,91647
1,0.038349914,239850,-239850,TRUE,-239850
0,0.067966599,225000,22500,TRUE,22500
0,0.056524284,1206000,120600,TRUE,120600
0,0.018219982,810000,81000,TRUE,81000
0,0.041832801,1006920,100692,TRUE,100692
0,0.058607341,1082214,108221.4,TRUE,108221.4
0,0.102183698,269550,26955,TRUE,26955
0,0.061347571,180000,18000,TRUE,18000
0,0.057542348,603000,60300,TRUE,60300
0,0.117483725,187704,18770.4,TRUE,18770.4
0,0.069829431,567000,56700,TRUE,56700
0,0.246779566,144486,14448.6,FALSE,0
0,0.03838314,376920,37692,TRUE,37692
0,0.047108763,312840,31284,TRUE,31284
0,0.039639534,562491,56249.1,TRUE,56249.1
0,0.03900382,755190,75519,TRUE,75519
0,0.035135082,1051245,105124.5,TRUE,105124.5
0,0.018936337,791595,79159.5,TRUE,79159.5
0,0.190285717,545040,54504,FALSE,0
0,0.06535137,533313,53331.3,TRUE,53331.3
0,0.074687933,1092519,109251.9,TRUE,109251.9
0,0.047577943,679500,67950,TRUE,67950
1,0.082592117,180000,-180000,TRUE,-180000
0,0.035869141,312768,31276.8,TRUE,31276.8
0,0.06683777,345510,34551,TRUE,34551
0,0.064371396,1170000,117000,TRUE,117000
1,0.173431112,846000,-846000,TRUE,-846000
0,0.025428945,540000,54000,TRUE,54000
0,0.027008098,254700,25470,TRUE,25470
0,0.044765031,247275,24727.5,TRUE,24727.5
0,0.027773955,537471,53747.1,TRUE,53747.1
0,0.034644083,270000,27000,TRUE,27000
0,0.029268407,900000,90000,TRUE,90000
0,0.062833234,1006920,100692,TRUE,100692
0,0.242681869,270000,27000,FALSE,0
0,0.029224091,540000,54000,TRUE,54000
0,0.114842077,418743,41874.3,TRUE,41874.3
0,0.072419264,202500,20250,TRUE,20250
0,0.263851144,180000,18000,FALSE,0
0,0.167115575,942300,94230,TRUE,94230
0,0.108148848,1078200,107820,TRUE,107820
0,0.043299555,1206000,120600,TRUE,120600
0,0.102641946,270000,27000,TRUE,27000
1,0.347677728,360000,-360000,FALSE,0
0,0.225159939,545040,54504,FALSE,0
0,0.155439201,225000,22500,TRUE,22500
0,0.048861175,835380,83538,TRUE,83538
0,0.060427644,326439,32643.9,TRUE,32643.9
0,0.027772456,524403,52440.3,TRUE,52440.3
0,0.026848749,477000,47700,TRUE,47700
0,0.022246506,367389,36738.9,TRUE,36738.9
0,0.205538298,545040,54504,FALSE,0
0,0.493521607,640080,64008,FALSE,0
0,0.068560519,490495.5,49049.55,TRUE,49049.55
0,0.018859489,566055,56605.5,TRUE,56605.5
0,0.0170577,292500,29250,TRUE,29250
0,0.034459673,247275,24727.5,TRUE,24727.5
0,0.221086832,576072,57607.2,FALSE,0
0,0.065535378,202500,20250,TRUE,20250
0,0.030517467,1006920,100692,TRUE,100692
0,0.057842878,159205.5,15920.55,TRUE,15920.55
0,0.112945333,675000,67500,TRUE,67500
0,0.043624735,332284.5,33228.45,TRUE,33228.45
0,0.121493293,552555,55255.5,TRUE,55255.5
0,0.104237114,1256400,125640,TRUE,125640
0,0.16908339,450000,45000,TRUE,45000
0,0.065946814,539590.5,53959.05,TRUE,53959.05
0,0.082206346,270000,27000,TRUE,27000
0,0.06559055,673875,67387.5,TRUE,67387.5
0,0.07139199,675000,67500,TRUE,67500
0,0.025165342,152820,15282,TRUE,15282
0,0.039941392,792162,79216.2,TRUE,79216.2
1,0.216205024,358443,-358443,FALSE,0
0,0.095586466,774000,77400,TRUE,77400
0,0.079135851,352044,35204.4,TRUE,35204.4
0,0.054196296,601470,60147,TRUE,60147
0,0.322617819,315000,31500,FALSE,0
0,0.054234624,544491,54449.1,TRUE,54449.1
0,0.013370472,450000,45000,TRUE,45000
0,0.030859412,1006920,100692,TRUE,100692
0,0.050576804,187704,18770.4,TRUE,18770.4
0,0.077121348,234576,23457.6,TRUE,23457.6
1,0.251052853,354469.5,-354469.5,FALSE,0
0,0.031560452,675000,67500,TRUE,67500
0,0.026810782,225000,22500,TRUE,22500
0,0.076617174,497520,49752,TRUE,49752
0,0.069485985,582804,58280.4,TRUE,58280.4
0,0.089422706,1035000,103500,TRUE,103500
0,0.199266323,1042560,104256,FALSE,0
0,0.127918422,180000,18000,TRUE,18000
0,0.033119317,780363,78036.3,TRUE,78036.3
0,0.039881957,180000,18000,TRUE,18000
0,0.024517602,1287000,128700,TRUE,128700
0,0.017552086,728460,72846,TRUE,72846
0,0.029796522,971280,97128,TRUE,97128
0,0.072578322,1354500,135450,TRUE,135450
0,0.068902746,675000,67500,TRUE,67500
0,0.181637761,729792,72979.2,FALSE,0
0,0.018368002,180000,18000,TRUE,18000
0,0.137248413,447768,44776.8,TRUE,44776.8
0,0.032903243,1006920,100692,TRUE,100692
0,0.032033051,1288350,128835,TRUE,128835
0,0.196533004,679500,67950,FALSE,0
0,0.024553248,900000,90000,TRUE,90000
0,0.129093076,735003,73500.3,TRUE,73500.3
0,0.07621987,180000,18000,TRUE,18000
0,0.063052573,463284,46328.4,TRUE,46328.4
0,0.021694222,787131,78713.1,TRUE,78713.1
0,0.0613149,497520,49752,TRUE,49752
0,0.029503369,450000,45000,TRUE,45000
0,0.080126072,418500,41850,TRUE,41850
0,0.028001134,180000,18000,TRUE,18000
0,0.149583843,640080,64008,TRUE,64008
1,0.173360348,225000,-225000,TRUE,-225000
0,0.039653124,675000,67500,TRUE,67500
0,0.052572639,900000,90000,TRUE,90000
0,0.028754676,1886850,188685,TRUE,188685
0,0.05393027,258709.5,25870.95,TRUE,25870.95
0,0.024416356,661500,66150,TRUE,66150
0,0.026760653,225000,22500,TRUE,22500
1,0.120389543,1027327.5,-1027327.5,TRUE,-1027327.5
0,0.099353101,1451047.5,145104.75,TRUE,145104.75
0,0.070801524,463500,46350,TRUE,46350
0,0.033937753,459000,45900,TRUE,45900
0,0.045436868,308133,30813.3,TRUE,30813.3
0,0.274904107,409500,40950,FALSE,0
0,0.050761868,814041,81404.1,TRUE,81404.1
0,0.050215438,332842.5,33284.25,TRUE,33284.25
0,0.027554836,450000,45000,TRUE,45000
0,0.176858052,592560,59256,FALSE,0
0,0.03569849,1293502.5,129350.25,TRUE,129350.25
1,0.091440871,135000,-135000,TRUE,-135000
0,0.049638257,1113840,111384,TRUE,111384
1,0.050684986,467257.5,-467257.5,TRUE,-467257.5
0,0.042493968,247500,24750,TRUE,24750
0,0.042780359,808650,80865,TRUE,80865
0,0.05678405,180000,18000,TRUE,18000
0,0.030568141,331632,33163.2,TRUE,33163.2
0,0.109003562,971280,97128,TRUE,97128
0,0.024433798,1206954,120695.4,TRUE,120695.4
0,0.097822014,931500,93150,TRUE,93150
1,0.084093886,509602.5,-509602.5,TRUE,-509602.5
0,0.087344948,1381113,138111.3,TRUE,138111.3
1,0.042530622,284400,-284400,TRUE,-284400
0,0.038936944,539100,53910,TRUE,53910
0,0.065900529,127350,12735,TRUE,12735
0,0.028752062,239850,23985,TRUE,23985
0,0.05877569,553500,55350,TRUE,55350
0,0.027957668,254700,25470,TRUE,25470
0,0.073487471,315000,31500,TRUE,31500
0,0.023775424,1040985,104098.5,TRUE,104098.5
0,0.201353766,561384,56138.4,FALSE,0
0,0.065704332,802773,80277.3,TRUE,80277.3
0,0.042681405,202500,20250,TRUE,20250
0,0.070029966,595903.5,59590.35,TRUE,59590.35
0,0.032698377,835605,83560.5,TRUE,83560.5
0,0.040130963,315000,31500,TRUE,31500
0,0.106955854,323194.5,32319.45,TRUE,32319.45
1,0.196833657,592560,-592560,FALSE,0
0,0.053498736,178290,17829,TRUE,17829
0,0.04720371,521280,52128,TRUE,52128
1,0.031649875,1035000,-1035000,TRUE,-1035000
1,0.092212421,113760,-113760,TRUE,-113760
0,0.259899005,450000,45000,FALSE,0
0,0.022416603,443088,44308.8,TRUE,44308.8
0,0.040003405,755190,75519,TRUE,75519
1,0.213474155,342000,-342000,FALSE,0
1,0.042910681,270000,-270000,TRUE,-270000
0,0.030669693,286704,28670.4,TRUE,28670.4
0,0.587237893,545040,54504,FALSE,0
1,0.275648508,916470,-916470,FALSE,0
0,0.043227541,54000,5400,TRUE,5400
0,0.028788348,1078200,107820,TRUE,107820
0,0.097410501,814797,81479.7,TRUE,81479.7
0,0.036945691,288873,28887.3,TRUE,28887.3
0,0.021202622,202500,20250,TRUE,20250
0,0.078836232,708939,70893.9,TRUE,70893.9
0,0.037011604,545040,54504,TRUE,54504
0,0.040548889,450000,45000,TRUE,45000
0,0.02122728,912240,91224,TRUE,91224
0,0.039996085,269550,26955,TRUE,26955
1,0.07096136,1575000,-1575000,TRUE,-1575000
0,0.027341066,256500,25650,TRUE,25650
0,0.02452202,294322.5,29432.25,TRUE,29432.25
0,0.030935453,675000,67500,TRUE,67500
0,0.049607503,390960,39096,TRUE,39096
0,0.02173164,787131,78713.1,TRUE,78713.1
0,0.045791764,582228,58222.8,TRUE,58222.8
0,0.030436167,599778,59977.8,TRUE,59977.8
1,0.063460039,270000,-270000,TRUE,-270000
0,0.03794625,526491,52649.1,TRUE,52649.1
0,0.066864238,630000,63000,TRUE,63000
0,0.072889093,101880,10188,TRUE,10188
1,0.114356395,592560,-592560,TRUE,-592560
0,0.027828152,298512,29851.2,TRUE,29851.2
0,0.041302097,135000,13500,TRUE,13500
0,0.041190359,296505,29650.5,TRUE,29650.5
0,0.037404536,225000,22500,TRUE,22500
0,0.01390272,765000,76500,TRUE,76500
0,0.041429637,142200,14220,TRUE,14220
0,0.037712526,1006920,100692,TRUE,100692
0,0.040003522,521280,52128,TRUE,52128
0,0.094650604,760225.5,76022.55,TRUE,76022.55
1,0.101780025,794173.5,-794173.5,TRUE,-794173.5
0,0.360537106,227520,22752,FALSE,0
0,0.0485834,441481.5,44148.15,TRUE,44148.15
0,0.0263822,258709.5,25870.95,TRUE,25870.95
0,0.040612689,770292,77029.2,TRUE,77029.2
0,0.018699055,193572,19357.2,TRUE,19357.2
1,0.058134378,450000,-450000,TRUE,-450000
0,0.11686559,270000,27000,TRUE,27000
0,0.08509419,157500,15750,TRUE,15750
0,0.041646515,1566747,156674.7,TRUE,156674.7
0,0.037147604,548770.5,54877.05,TRUE,54877.05
0,0.020429801,199080,19908,TRUE,19908
0,0.025953053,518562,51856.2,TRUE,51856.2
0,0.058999149,157500,15750,TRUE,15750
0,0.047787422,254700,25470,TRUE,25470
0,0.035196456,1569051,156905.1,TRUE,156905.1
0,0.025044407,1006920,100692,TRUE,100692
1,0.302441683,450000,-450000,FALSE,0
0,0.026490111,327024,32702.4,TRUE,32702.4
0,0.023106756,894654,89465.4,TRUE,89465.4
1,0.077985409,85500,-85500,TRUE,-85500
0,0.045517965,792162,79216.2,TRUE,79216.2
0,0.086369683,679500,67950,TRUE,67950
0,0.036687634,900000,90000,TRUE,90000
0,0.032485182,703728,70372.8,TRUE,70372.8
0,0.032215149,268659,26865.9,TRUE,26865.9
0,0.169133378,2265570,226557,TRUE,226557
0,0.033876146,257391,25739.1,TRUE,25739.1
0,0.045382037,450000,45000,TRUE,45000
1,0.082238537,270000,-270000,TRUE,-270000
0,0.055604742,601470,60147,TRUE,60147
0,0.070903447,544491,54449.1,TRUE,54449.1
0,0.054630251,523237.5,52323.75,TRUE,52323.75
1,0.519837734,450000,-450000,FALSE,0
0,0.02700892,1078200,107820,TRUE,107820
0,0.04486009,738931.5,73893.15,TRUE,73893.15
0,0.018192513,765000,76500,TRUE,76500
0,0.082848433,241618.5,24161.85,TRUE,24161.85
0,0.177462932,675000,67500,FALSE,0
0,0.048182561,170640,17064,TRUE,17064
0,0.025788159,364896,36489.6,TRUE,36489.6
0,0.019313292,643500,64350,TRUE,64350
0,0.040145546,119893.5,11989.35,TRUE,11989.35
0,0.036234271,1530558,153055.8,TRUE,153055.8
0,0.0740376,126000,12600,TRUE,12600
0,0.225956705,1129500,112950,FALSE,0
0,0.138854668,337500,33750,TRUE,33750
0,0.03642056,298512,29851.2,TRUE,29851.2
0,0.021325461,239850,23985,TRUE,23985
1,0.138867761,269550,-269550,TRUE,-269550
0,0.115193723,180000,18000,TRUE,18000
0,0.090550076,452385,45238.5,TRUE,45238.5
0,0.359390247,355536,35553.6,FALSE,0
0,0.064003965,900000,90000,TRUE,90000
0,0.027472058,1485000,148500,TRUE,148500
0,0.028197071,270000,27000,TRUE,27000
0,0.018601575,472500,47250,TRUE,47250
0,0.07434775,592560,59256,TRUE,59256
0,0.112355166,400392,40039.2,TRUE,40039.2
0,0.020768056,540000,54000,TRUE,54000
0,0.148620676,310671,31067.1,TRUE,31067.1
1,0.045448801,64692,-64692,TRUE,-64692
0,0.159818963,629325,62932.5,TRUE,62932.5
0,0.078288339,1125171,112517.1,TRUE,112517.1
0,0.062014022,755190,75519,TRUE,75519
0,0.061716076,540000,54000,TRUE,54000
0,0.1949665,269550,26955,FALSE,0
0,0.024973047,765261,76526.1,TRUE,76526.1
1,0.137573735,571500,-571500,TRUE,-571500
0,0.019095717,679500,67950,TRUE,67950
0,0.146233664,247275,24727.5,TRUE,24727.5
0,0.044023321,239850,23985,TRUE,23985
0,0.044733225,666000,66600,TRUE,66600
0,0.033670297,180000,18000,TRUE,18000
1,0.283985355,1546020,-1546020,FALSE,0
0,0.088000559,405000,40500,TRUE,40500
0,0.040214027,755190,75519,TRUE,75519
0,0.027585809,810000,81000,TRUE,81000
0,0.068776559,270000,27000,TRUE,27000
0,0.029631544,156384,15638.4,TRUE,15638.4
1,0.081586292,675000,-675000,TRUE,-675000
0,0.099083869,743958,74395.8,TRUE,74395.8
0,0.190744798,808650,80865,FALSE,0
0,0.078346968,1044724.5,104472.45,TRUE,104472.45
0,0.244515149,348264,34826.4,FALSE,0
0,0.207050964,864000,86400,FALSE,0
0,0.043790542,254700,25470,TRUE,25470
0,0.039789295,675000,67500,TRUE,67500
0,0.028530982,135000,13500,TRUE,13500
0,0.036458,238500,23850,TRUE,23850
0,0.11918345,1130760,113076,TRUE,113076
0,0.162206084,862560,86256,TRUE,86256
0,0.073855148,405000,40500,TRUE,40500
0,0.019292723,248760,24876,TRUE,24876
0,0.022010438,225000,22500,TRUE,22500
0,0.029119185,278460,27846,TRUE,27846
0,0.122260728,1176727.5,117672.75,TRUE,117672.75
0,0.034227233,497520,49752,TRUE,49752
0,0.035206952,405000,40500,TRUE,40500
0,0.125122428,790830,79083,TRUE,79083
0,0.128551567,284400,28440,TRUE,28440
0,0.040529875,808650,80865,TRUE,80865
0,0.032468136,1078200,107820,TRUE,107820
0,0.054252201,592479,59247.9,TRUE,59247.9
0,0.029298133,134316,13431.6,TRUE,13431.6
1,0.493112428,225000,-225000,FALSE,0
0,0.082325992,239850,23985,TRUE,23985
0,0.068200462,781920,78192,TRUE,78192
0,0.097556657,450000,45000,TRUE,45000
0,0.233694623,512064,51206.4,FALSE,0
0,0.028500792,545040,54504,TRUE,54504
0,0.097986438,900000,90000,TRUE,90000
0,0.08204025,448299,44829.9,TRUE,44829.9
0,0.021133102,211630.5,21163.05,TRUE,21163.05
0,0.298327685,781920,78192,FALSE,0
0,0.140935495,343800,34380,TRUE,34380
0,0.040785441,180000,18000,TRUE,18000
0,0.021015277,797859,79785.9,TRUE,79785.9
0,0.064741626,143910,14391,TRUE,14391
0,0.042484935,254700,25470,TRUE,25470
